case,pmax,beta,gamma,p,s,r,c,rho_P,rc
1,10,18.333333333333336,13.75,19.32957084562196,0.9962375122909801,-1.2212453270876722e-13,19.329570845624318,2.8787506583777773e-25,-2.36061480698288e-12
1,10,18.333333333333336,14.375,19.329734462508362,0.9964011291760766,-5.417888360170764e-14,19.329734462509414,5.687844898824539e-26,-1.0472634334962143e-12
1,10,18.333333333333336,15.0,19.329884442220646,0.9965511088870738,1.2323475573339238e-14,19.32988444222041,2.9114883859444493e-27,2.382113587591734e-13
1,10,18.333333333333336,15.625,19.330022421498967,0.9966890881653185,1.6431300764452317e-14,19.330022421498654,5.137062214799229e-27,3.1761741219125124e-13
1,10,18.333333333333336,16.25,19.33014978523727,0.9968164519042961,-1.865174681370263e-14,19.33014978523763,6.725828077914347e-27,-3.6054105966520055e-13
1,10,18.333333333333336,16.875,19.33026771312926,0.9969343797955261,2.0650148258027912e-14,19.330267713128862,8.216775188782059e-27,3.9917289414348115e-13
1,10,18.333333333333336,17.5,19.330377216307724,0.9970438829773762,-1.5476508963274682e-13,19.330377216310712,4.62412118839737e-25,-2.9916675625171342e-12
1,10,18.333333333333336,18.125,19.330479166432376,0.9971458331002516,-6.261657858885883e-14,19.330479166433587,7.585844236786294e-26,-1.210408467885287e-12
1,10,18.333333333333336,18.75,19.3305743189136,0.9972409855779016,1.2223555501122974e-13,19.33057431891124,2.8900530629973314e-25,2.3628834805579397e-12
1,10,18.333333333333336,19.375,19.33066333167009,0.997329998337861,-5.706546346573305e-14,19.330663331671197,6.305128557159981e-26,-1.1031132621218682e-12
1,10,18.333333333333336,20.0,19.33074678038735,0.9974134470557168,-8.815170815523743e-14,19.330746780389052,1.5001215631954327e-25,-1.7040383486076514e-12
1,10,19.166666666666668,5.0,20.156744429436667,0.9900777627706621,-3.2862601528904634e-14,20.15674442943733,2.1774138705910368e-26,-6.624030603045672e-13
1,10,19.166666666666668,5.625,20.157847382822126,0.9911807161547781,3.3639757646142243e-14,20.157847382821444,2.28866297974983e-26,6.781051006260361e-13
1,10,19.166666666666668,6.25,20.15872965859675,0.9920629919290693,5.029310301551959e-14,20.15872965859574,5.1012282081795644e-26,1.0138450673817657e-12
1,10,19.166666666666668,6.875,20.159451463133536,0.992784796465294,7.793765632868599e-14,20.159451463131962,1.226623487355308e-25,1.5711803999084047e-12
1,10,19.166666666666668,7.5,20.160052927417667,0.9933862607497428,6.23945339839338e-14,20.16005292741641,7.836031472877138e-26,1.2578771074975871e-12
1,10,19.166666666666668,8.125,20.160561830694956,0.9938951640281406,7.216449660063518e-15,20.16056183069481,1.0639761459168397e-27,1.454876795698071e-13
1,10,19.166666666666668,8.75,20.16099801305149,0.9943313463841559,3.3306690738754696e-14,20.160998013050822,2.2186712959340957e-26,6.714961258053316e-13
1,10,19.166666666666668,9.375,20.161376022489875,0.9947093558223568,4.207745263329343e-14,20.161376022489023,3.5802649398681926e-26,8.483393446082998e-13
1,10,19.166666666666668,10.0,20.161706769119455,0.9950401024503961,1.1879386363489175e-13,20.161706769117064,2.840333132293514e-25,2.3950870445771662e-12
1,10,19.166666666666668,10.625,20.16199859536312,0.9953319286967677,-1.554312234475219e-14,20.161998595363436,4.9146034395269035e-27,-3.133804108824557e-13
1,10,19.166666666666668,11.25,20.16225798937756,0.9955913227111903,-1.4654943925052066e-14,20.162257989377856,4.347412448672996e-27,-2.954767602367655e-13
1,10,19.166666666666668,11.875,20.162490073103072,0.9958234064339049,1.2378986724570495e-13,20.16249007310057,3.0939223310381236e-25,2.4959119694919638e-12
1,10,19.166666666666668,12.5,20.162698943883605,0.9960322772153347,7.949196856316121e-14,20.162698943882003,1.2736790403517412e-25,1.6027726305955519e-12
1,10,19.166666666666668,13.125,20.1628879184793,0.9962212518118179,4.04121180963557e-14,20.162887918478486,3.287814480780133e-26,8.148250077251361e-13
1,10,19.166666666666668,13.75,20.16305971048947,0.9963930438251172,-1.1501910535116622e-13,20.163059710491787,2.662224117112714e-25,-2.31913708904291e-12
1,10,19.166666666666668,14.375,20.163216561512105,0.9965498948454439,-4.440892098500626e-16,20.16321656151211,3.1554436208840472e-30,-8.95426691083761e-15
1,10,19.166666666666668,15.0,20.163360339472952,0.99669367280333,1.4654943925052066e-13,20.163360339469996,4.329189761762391e-25,2.9549291511555157e-12
1,10,19.166666666666668,15.625,20.163492613384502,0.9968259467133436,2.227107387398064e-13,20.16349261338001,1.000111544751957e-24,4.490626335500492e-12
1,10,19.166666666666668,16.25,20.163614710833265,0.9969480441666345,-1.7763568394002505e-15,20.1636147108333,6.626431603856499e-29,-3.581777489862024e-14
1,10,19.166666666666668,16.875,20.163727762714927,0.9970610960455026,1.3666845433135677e-13,20.16372776271217,3.7678205643890143e-25,2.755745506888139e-12
1,10,19.166666666666668,17.5,20.163832738320405,0.997166071654906,-5.795364188543317e-14,20.163832738321574,6.773869707042306e-26,-1.1685675415544619e-12
1,10,19.166666666666668,18.125,20.163930473250623,0.9972638065844208,-2.3314683517128287e-14,20.16393047325109,1.0850781751315017e-26,-4.70115657445228e-13
1,10,19.166666666666668,18.75,20.164021691667756,0.997355024997054,2.0017321133991572e-13,20.16402169166372,8.075200294274307e-25,4.036296975548047e-12
1,10,19.166666666666668,19.375,20.164107024275573,0.9974403576035549,2.653433028854124e-13,20.164107024270223,1.4196893052990983e-24,5.350410757554805e-12
1,10,19.166666666666668,20.0,20.164187022937263,0.997520356266131,2.2148949341271873e-13,20.1641870229328,9.887257180916758e-25,4.466155568788703e-12
1,10,20.0,5.0,20.990471867366246,0.9904718673661197,6.106226635438361e-15,20.990471867366118,7.701254587220128e-28,1.2817257840693058e-13
1,10,20.0,5.625,20.99153097608922,0.9915309760883915,3.941291737419306e-14,20.99153097608839,3.2625314887677996e-26,8.273374759183859e-13
1,10,20.0,6.25,20.992378186092516,0.9923781860929886,-2.2426505097428162e-14,20.99237818609299,1.0596768539833852e-26,-4.707856763975541e-13
1,10,20.0,6.875,20.993071307035574,0.9930713070361552,-2.7533531010703882e-14,20.993071307036153,1.5993365992450793e-26,-5.780133798421978e-13
1,10,20.0,7.5,20.99364887284848,0.9936488728500272,-7.37188088351104e-14,20.993648872850027,1.141891937525519e-25,-1.547626788009062e-12
1,10,20.0,8.125,20.99413755755573,0.9941375575567459,-4.8183679268731794e-14,20.994137557556748,4.8872694091609955e-26,-1.0115747905969505e-12
1,10,20.0,8.75,20.994556412050596,0.9945564120506916,-4.440892098500626e-15,20.99455641205069,4.259848888193464e-28,-9.323455968180157e-14
1,10,20.0,9.375,20.99491940575485,0.9949194057569262,-9.85878045867139e-14,20.994919405756924,2.0472360440114654e-25,-2.069843011688571e-12
1,10,20.0,10.0,20.99523701495101,0.9952370149511154,-5.329070518200751e-15,20.995237014951115,5.679798517591285e-28,-1.1188509859901314e-13
1,10,20.0,10.625,20.995517250375165,0.9955172503760465,-4.218847493575595e-14,20.995517250376047,3.7171125854014076e-26,-8.857688532807215e-13
1,10,20.0,11.25,20.99576634225167,0.9957663422501515,7.227551890309769e-14,20.99576634225015,1.0977098103763532e-25,1.517479907154323e-12
1,10,20.0,11.875,20.995989208918566,0.9959892089161482,1.1513012765362873e-13,20.99598920891615,2.783410901525029e-25,2.4172709178367278e-12
1,10,20.0,12.5,20.99618978486987,0.9961897848695553,1.4988010832439613e-14,20.996189784869557,4.712457832564019e-27,3.1469111993558285e-13
1,10,20.0,13.125,20.99637125504972,0.9963712550485528,5.562217353372034e-14,20.99637125504855,6.491477224495815e-26,1.1678638055267281e-12
1,10,20.0,13.75,20.996536225214015,0.9965362252160457,-9.658940314238862e-14,20.996536225216047,1.9611279319020659e-25,-2.0280429020511595e-12
1,10,20.0,14.375,20.996686847887865,0.9966868478872275,3.042011087472929e-14,20.996686847887226,1.9399272950742512e-26,6.387215419146996e-13
1,10,20.0,15.0,20.996824916770898,0.9968249167704677,2.0317081350640365e-14,20.996824916770468,8.733873512154432e-27,4.265941999391782e-13
1,10,20.0,15.625,20.996951938537695,0.9969519385391106,-6.750155989720952e-14,20.996951938539112,9.556576550209425e-26,-1.4173270089381274e-12
1,10,20.0,16.25,20.997069188040136,0.9970691880382283,9.114931032172535e-14,20.99706918803823,1.73895314655562e-25,1.9138683752672343e-12
1,10,20.0,16.875,20.997177751222594,0.9971777512215514,4.973799150320701e-14,20.99717775122155,5.18628713528502e-26,1.0443574485815847e-12
1,10,20.0,17.5,20.99727855888599,0.9972785588864479,-2.19824158875781e-14,20.99727855888645,1.0035494005769102e-26,-4.615709097887685e-13
1,10,20.0,18.125,20.997372413430583,0.9973724134283675,1.056932319443149e-13,20.997372413428366,2.341228726169232e-25,2.2192801527136434e-12
1,10,20.0,18.75,20.99746001024198,0.9974600102437474,-8.459899447643693e-14,20.99746001024375,1.4952661243237974e-25,-1.7763640034258162e-12
1,10,20.0,19.375,20.997541954989067,0.9975419549899485,-4.218847493575595e-14,20.99754195498995,3.7171125854014076e-26,-8.858542724805774e-13
1,10,20.0,20.0,20.997618777613077,0.9976187776085688,2.148281552649678e-13,20.99761877760857,9.685298928418864e-25,4.5108797069506966e-12
