pmax,beta,gamma,p,s,r,c,P,E,P/E
10,1.6326530612244898,17.285714285714285,0.8990012101723972,0.1009987898276028,-12.970369183266227,1.7336518510520926,10.825726951259409,-12.839370024153514,-0.8431665207010917
10,1.6326530612244898,17.6734693877551,0.8985413314681042,0.10145866853189574,-13.269144287606245,1.7341117297563855,11.087304177339824,-13.134517316408433,-0.8441348783703604
10,1.6326530612244898,18.06122448979592,0.8981007677660023,0.10189923223399762,-13.567912557546252,1.7345522934584874,11.348901159221791,-13.429656570283056,-0.8450626492068658
10,1.6326530612244898,18.448979591836736,0.8976783266723638,0.10232167332763634,-13.866674405556626,1.7349747345521263,11.610516669010801,-13.72478827269002,-0.8459523337138645
10,1.6326530612244898,18.83673469387755,0.8972729120061224,0.10272708799387767,-14.16543021155532,1.7353801492183676,11.872149578529498,-14.019912871973961,-0.8468062310331559
10,1.6326530612244898,19.224489795918366,0.8968835142826543,0.10311648571734566,-14.464180326058528,1.7357695469418355,12.13379884939422,-14.315030781658015,-0.8476264588226643
10,1.6326530612244898,19.612244897959183,0.8965092023055651,0.10349079769443495,-14.762925072972179,1.7361438589189249,12.395463524253753,-14.610142383761671,-0.8484149708240074
10,1.6326530612244898,20.0,0.8961491157187843,0.10385088428121572,-15.06166475207118,1.7365039455057056,12.657142719034448,-14.905248031746199,-0.8491735724274038
10,2.0408163265306123,1.0,10.0,1.0,1.0,3.0408163265306123,6.959183673469388,0.9,7.732426303854876
10,2.0408163265306123,1.3877551020408163,10.0,1.0,1.0,3.0408163265306123,6.959183673469388,0.9,7.732426303854876
10,2.0408163265306123,1.7755102040816326,10.0,1.0,1.0,3.0408163265306123,6.959183673469388,0.9,7.732426303854876
10,2.0408163265306123,2.163265306122449,10.0,1.0,1.0,3.0408163265306123,6.959183673469388,0.9,7.732426303854876
10,2.0408163265306123,2.5510204081632653,10.0,1.0,1.0,3.0408163265306123,6.959183673469388,0.9,7.732426303854876
10,2.0408163265306123,2.9387755102040813,10.0,1.0,1.0,3.0408163265306123,6.959183673469388,0.9,7.732426303854876
10,2.0408163265306123,3.326530612244898,10.0,1.0,1.0,3.0408163265306123,6.959183673469388,0.9,7.732426303854876
10,2.0408163265306123,3.7142857142857144,10.0,1.0,1.0,3.0408163265306123,6.959183673469388,0.9,7.732426303854876
10,2.0408163265306123,4.1020408163265305,10.0,1.0,1.0,3.0408163265306123,6.959183673469388,0.9,7.732426303854876
10,2.0408163265306123,4.489795918367347,10.0,1.0,1.0,3.0408163265306123,6.959183673469388,0.9,7.732426303854876
10,2.0408163265306123,4.877551020408163,10.0,1.0,1.0,3.0408163265306123,6.959183673469388,0.9,7.732426303854876
10,2.0408163265306123,5.26530612244898,10.0,1.0,1.0,3.0408163265306123,6.959183673469388,0.9,7.732426303854876
10,2.0408163265306123,5.653061224489796,10.0,1.0,1.0,3.0408163265306123,6.959183673469388,0.9,7.732426303854876
10,2.0408163265306123,6.040816326530612,10.0,1.0,1.0,3.0408163265306123,6.959183673469388,0.9,7.732426303854876
10,2.0408163265306123,6.428571428571429,10.0,1.0,1.0,3.0408163265306123,6.959183673469388,0.9,7.732426303854876
10,2.0408163265306123,6.816326530612245,10.0,1.0,1.0,3.0408163265306123,6.959183673469388,0.9,7.732426303854876
10,2.0408163265306123,7.204081632653061,10.0,1.0,1.0,3.0408163265306123,6.959183673469388,0.9,7.732426303854876
10,2.0408163265306123,7.591836734693877,10.0,1.0,1.0,3.0408163265306123,6.959183673469388,0.9,7.732426303854876
10,2.0408163265306123,7.979591836734693,1.0830680098126206,0.0,-7.642440649729279,2.0408163265306123,7.319534667895371,-7.642440649729279,-0.9577483167179917
10,2.0408163265306123,8.36734693877551,1.0801642608262818,0.0,-8.0381091211995,2.0408163265306123,7.721826131637121,-8.0381091211995,-0.9606520657043305
10,2.0408163265306123,8.755102040816325,1.0775177203748632,0.0,-8.433777592669719,2.0408163265306123,8.124246199646329,-8.433777592669719,-0.9632986061557491
10,2.0408163265306123,9.142857142857142,1.0750956632653061,0.0,-8.829446064139942,2.0408163265306123,8.526778509326471,-8.829446064139942,-0.965720663265306
10,2.0408163265306123,9.53061224489796,1.0728706900319014,0.0,-9.225114535610162,2.0408163265306123,8.929409360944689,-9.225114535610162,-0.967945636498711
10,2.0408163265306123,9.918367346938775,1.070819685899051,0.0,-9.620783007080384,2.0408163265306123,9.332127197113183,-9.620783007080384,-0.9699966406315613
10,2.0408163265306123,10.306122448979592,1.0689230147504547,0.0,-10.016451478550604,2.0408163265306123,9.734922199773802,-10.016451478550604,-0.9718933117801576
10,2.0408163265306123,10.693877551020408,1.0671638884561458,0.0,-10.412119950020825,2.0408163265306123,10.137785974861568,-10.412119950020825,-0.9736524380744664
10,2.0408163265306123,11.081632653061224,1.065527868606006,0.0,-10.807788421491043,2.0408163265306123,10.540711303171415,-10.807788421491043,-0.9752884579246064
10,2.0408163265306123,11.46938775510204,1.0640024693151282,0.0,-11.203456892961267,2.0408163265306123,10.943691941760898,-11.203456892961267,-0.9768138572154841
10,2.0408163265306123,11.857142857142858,1.0625768379641014,0.0,-11.599125364431488,2.0408163265306123,11.346722464320303,-11.599125364431488,-0.9782394885665109
10,2.0408163265306123,12.244897959183673,1.0612414965986394,0.0,-11.994793835901707,2.0408163265306123,11.74979813187249,-11.994793835901707,-0.9795748299319728
10,2.0408163265306123,12.63265306122449,1.0599881309551284,0.0,-12.390462307371928,2.0408163265306123,12.152914787285654,-12.390462307371928,-0.9808281955754838
10,2.0408163265306123,13.020408163265305,1.0588094171838014,0.0,-12.786130778842148,2.0408163265306123,12.55606876863491,-12.786130778842148,-0.9820069093468109
10,2.0408163265306123,13.408163265306122,1.0576988786382133,0.0,-13.18179925031237,2.0408163265306123,12.959256837597035,-13.18179925031237,-0.983117447892399
10,2.0408163265306123,13.795918367346939,1.056650766815602,0.0,-13.577467721782591,2.0408163265306123,13.36247611992065,-13.577467721782591,-0.9841655597150103
10,2.0408163265306123,14.183673469387754,1.0556599618264573,0.0,-13.973136193252811,2.0408163265306123,13.765724055660995,-13.973136193252811,-0.985156364704155
10,2.0408163265306123,14.571428571428571,1.0547218887555023,0.0,-14.368804664723033,2.0408163265306123,14.168998357360437,-14.368804664723033,-0.98609443777511
10,2.0408163265306123,14.959183673469386,1.053832447030654,0.0,-14.76447313619325,2.0408163265306123,14.57229697473293,-14.76447313619325,-0.9869838794999584
10,2.0408163265306123,15.346938775510203,1.0529879504993487,0.0,-15.160141607663473,2.0408163265306123,14.975618064702198,-15.160141607663473,-0.9878283760312636
10,2.0408163265306123,15.73469387755102,1.0521850763651766,0.0,-15.555810079133696,2.0408163265306123,15.378959965870031,-15.555810079133696,-0.9886312501654357
10,2.0408163265306123,16.122448979591837,1.0514208214931542,0.0,-15.951478550603916,2.0408163265306123,15.782321176668942,-15.951478550603916,-0.9893955050374581
10,2.0408163265306123,16.51020408163265,1.0506924648722282,0.0,-16.347147022074132,2.0408163265306123,16.185700336593392,-16.347147022074132,-0.990123861658384
10,2.0408163265306123,16.89795918367347,1.0499975352459825,0.0,-16.74281549354436,2.0408163265306123,16.589096210015196,-16.74281549354436,-0.9908187912846299
10,2.0408163265306123,17.285714285714285,1.049333783100017,0.0,-17.138483965014576,2.0408163265306123,16.992507672177126,-17.138483965014576,-0.9914825434305954
10,2.0408163265306123,17.6734693877551,1.0486991563368997,0.0,-17.5341524364848,2.0408163265306123,17.39593369703049,-17.5341524364848,-0.9921171701937126
10,2.0408163265306123,18.06122448979592,1.0480917790845152,0.0,-17.92982090795502,2.0408163265306123,17.799373346639214,-17.92982090795502,-0.992724547446097
10,2.0408163265306123,18.448979591836736,1.0475099331768105,0.0,-18.32548937942524,2.0408163265306123,18.202825761920284,-18.32548937942524,-0.9933063933538018
10,2.0408163265306123,18.83673469387755,1.0469520419218608,0.0,-18.721157850895455,2.0408163265306123,18.606290154527724,-18.721157850895455,-0.9938642846087515
10,2.0408163265306123,19.224489795918366,1.0464166558343082,0.0,-19.11682632236568,2.0408163265306123,19.00976579971887,-19.11682632236568,-0.9943996706963042
10,2.0408163265306123,19.612244897959183,1.0459024400603114,0.0,-19.512494793835902,2.0408163265306123,19.41325203006679,-19.512494793835902,-0.9949138864703009
10,2.0408163265306123,20.0,1.045408163265306,0.0,-19.908163265306122,2.0408163265306123,19.81674822990421,-19.908163265306122,-0.9954081632653063
10,2.4489795918367347,1.0,10.0,1.0,1.0,3.4489795918367347,6.551020408163265,0.9,7.27891156462585
10,2.4489795918367347,1.3877551020408163,10.0,1.0,1.0,3.4489795918367347,6.551020408163265,0.9,7.27891156462585
10,2.4489795918367347,1.7755102040816326,10.0,1.0,1.0,3.4489795918367347,6.551020408163265,0.9,7.27891156462585
10,2.4489795918367347,2.163265306122449,10.0,1.0,1.0,3.4489795918367347,6.551020408163265,0.9,7.27891156462585
10,2.4489795918367347,2.5510204081632653,10.0,1.0,1.0,3.4489795918367347,6.551020408163265,0.9,7.27891156462585
10,2.4489795918367347,2.9387755102040813,10.0,1.0,1.0,3.4489795918367347,6.551020408163265,0.9,7.27891156462585
10,2.4489795918367347,3.326530612244898,10.0,1.0,1.0,3.4489795918367347,6.551020408163265,0.9,7.27891156462585
10,2.4489795918367347,3.7142857142857144,10.0,1.0,1.0,3.4489795918367347,6.551020408163265,0.9,7.27891156462585
10,2.4489795918367347,4.1020408163265305,10.0,1.0,1.0,3.4489795918367347,6.551020408163265,0.9,7.27891156462585
10,2.4489795918367347,4.489795918367347,10.0,1.0,1.0,3.4489795918367347,6.551020408163265,0.9,7.27891156462585
10,2.4489795918367347,4.877551020408163,10.0,1.0,1.0,3.4489795918367347,6.551020408163265,0.9,7.27891156462585
10,2.4489795918367347,5.26530612244898,1.3194510362284448,0.0,-5.947313619325281,2.4489795918367347,6.717660562185996,-5.947313619325281,-1.12952855560829
10,2.4489795918367347,5.653061224489796,1.3129374493479702,0.0,-6.422115785089545,2.4489795918367347,7.295794175804041,-6.422115785089545,-1.1360421424887646
10,2.4489795918367347,6.040816326530612,1.3072600661886375,0.0,-6.89691795085381,2.4489795918367347,7.874345891282658,-6.89691795085381,-1.1417195256480972
10,2.4489795918367347,6.428571428571429,1.302267573696145,0.0,-7.371720116618077,2.4489795918367347,8.453240052094698,-7.371720116618077,-1.1467120181405897
10,2.4489795918367347,6.816326530612245,1.2978430893315411,0.0,-7.846522282382342,2.4489795918367347,9.032418216970678,-7.846522282382342,-1.1511365025051936
10,2.4489795918367347,7.204081632653061,1.293894895068509,0.0,-8.321324448146605,2.4489795918367347,9.611834526897445,-8.321324448146605,-1.1550846967682258
10,2.4489795918367347,7.591836734693877,1.2903500109721309,0.0,-8.79612661391087,2.4489795918367347,10.191452491907539,-8.79612661391087,-1.1586295808646039
10,2.4489795918367347,7.979591836734693,1.2871496424656819,0.0,-9.270928779675135,2.4489795918367347,10.7712427147126,-9.270928779675135,-1.1618299493710529
10,2.4489795918367347,8.36734693877551,1.284245893479343,0.0,-9.745730945439401,2.4489795918367347,11.351181247277713,-9.745730945439401,-1.1647336983573917
10,2.4489795918367347,8.755102040816325,1.2815993530279246,0.0,-10.220533111203665,2.4489795918367347,11.931248384110285,-10.220533111203665,-1.1673802388088101
10,2.4489795918367347,9.142857142857142,1.2791772959183674,0.0,-10.69533527696793,2.4489795918367347,12.511427762613792,-10.69533527696793,-1.1698022959183674
10,2.4489795918367347,9.53061224489796,1.2769523226849626,0.0,-11.170137442732194,2.4489795918367347,13.091705683055373,-11.170137442732194,-1.1720272691517721
10,2.4489795918367347,9.918367346938775,1.2749013185521123,0.0,-11.64493960849646,2.4489795918367347,13.67207058804723,-11.64493960849646,-1.1740782732846224
10,2.4489795918367347,10.306122448979592,1.273004647403516,0.0,-12.119741774260724,2.4489795918367347,14.252512659531217,-12.119741774260724,-1.1759749444332188
10,2.4489795918367347,10.693877551020408,1.271245521109207,0.0,-12.594543940024991,2.4489795918367347,14.833023503442348,-12.594543940024991,-1.1777340707275277
10,2.4489795918367347,11.081632653061224,1.2696095012590671,0.0,-13.069346105789252,2.4489795918367347,15.413595900575558,-13.069346105789252,-1.1793700905776676
10,2.4489795918367347,11.46938775510204,1.2680841019681894,0.0,-13.544148271553519,2.4489795918367347,15.994223607988404,-13.544148271553519,-1.1808954898685453
10,2.4489795918367347,11.857142857142858,1.2666584706171626,0.0,-14.018950437317786,2.4489795918367347,16.574901199371176,-14.018950437317786,-1.1823211212195721
10,2.4489795918367347,12.244897959183673,1.2653231292517007,0.0,-14.493752603082047,2.4489795918367347,17.155623935746725,-14.493752603082047,-1.183656462585034
10,2.4489795918367347,12.63265306122449,1.2640697636081897,0.0,-14.968554768846314,2.4489795918367347,17.736387659983254,-14.968554768846314,-1.184909828228545
10,2.4489795918367347,13.020408163265305,1.2628910498368626,0.0,-15.443356934610577,2.4489795918367347,18.317188710155875,-15.443356934610577,-1.1860885419998721
10,2.4489795918367347,13.408163265306122,1.2617805112912746,0.0,-15.918159100374844,2.4489795918367347,18.898023847941364,-15.918159100374844,-1.1871990805454602
10,2.4489795918367347,13.795918367346939,1.2607323994686632,0.0,-16.39296126613911,2.4489795918367347,19.478890199088344,-16.39296126613911,-1.1882471923680715
10,2.4489795918367347,14.183673469387754,1.2597415944795185,0.0,-16.867763431903374,2.4489795918367347,20.05978520365205,-16.867763431903374,-1.1892379973572162
10,2.4489795918367347,14.571428571428571,1.2588035214085636,0.0,-17.34256559766764,2.4489795918367347,20.64070657417486,-17.34256559766764,-1.1901760704281712
10,2.4489795918367347,14.959183673469386,1.2579140796837152,0.0,-17.8173677634319,2.4489795918367347,21.221652260370718,-17.8173677634319,-1.1910655121530196
10,2.4489795918367347,15.346938775510203,1.25706958315241,0.0,-18.292169929196167,2.4489795918367347,21.80262041916335,-18.292169929196167,-1.1919100086843248
10,2.4489795918367347,15.73469387755102,1.2562667090182376,0.0,-18.766972094960433,2.4489795918367347,22.38360938915455,-18.766972094960433,-1.1927128828184972
10,2.4489795918367347,16.122448979591837,1.2555024541462154,0.0,-19.2417742607247,2.4489795918367347,22.964617668776825,-19.2417742607247,-1.1934771376905193
10,2.4489795918367347,16.51020408163265,1.2547740975252895,0.0,-19.71657642648896,2.4489795918367347,23.545643897524638,-19.71657642648896,-1.1942054943114453
10,2.4489795918367347,16.89795918367347,1.2540791678990437,0.0,-20.19137859225323,2.4489795918367347,24.126686839769803,-20.19137859225323,-1.194900423937691
10,2.4489795918367347,17.285714285714285,1.2534154157530781,0.0,-20.666180758017493,2.4489795918367347,24.707745370755102,-20.666180758017493,-1.1955641760836566
10,2.4489795918367347,17.6734693877551,1.252780788989961,0.0,-21.14098292378176,2.4489795918367347,25.28881846443183,-21.14098292378176,-1.1961988028467738
10,2.4489795918367347,18.06122448979592,1.2521734117375765,0.0,-21.615785089546023,2.4489795918367347,25.869905182863917,-21.615785089546023,-1.1968061800991583
10,2.4489795918367347,18.448979591836736,1.2515915658298717,0.0,-22.09058725531029,2.4489795918367347,26.451004666968352,-22.09058725531029,-1.197388026006863
10,2.4489795918367347,18.83673469387755,1.251033674574922,0.0,-22.56538942107455,2.4489795918367347,27.032116128399156,-22.56538942107455,-1.1979459172618128
10,2.4489795918367347,19.224489795918366,1.2504982884873694,0.0,-23.040191586838816,2.4489795918367347,27.613238842413665,-23.040191586838816,-1.1984813033493653
10,2.4489795918367347,19.612244897959183,1.2499840727133726,0.0,-23.514993752603083,2.4489795918367347,28.19437214158495,-23.514993752603083,-1.198995519123362
10,2.4489795918367347,20.0,1.2494897959183673,0.0,-23.989795918367346,2.4489795918367347,28.77551541024573,-23.989795918367346,-1.1994897959183675
10,2.857142857142857,1.0,10.0,1.0,1.0,3.857142857142857,6.142857142857142,0.9,6.825396825396824
10,2.857142857142857,1.3877551020408163,10.0,1.0,1.0,3.857142857142857,6.142857142857142,0.9,6.825396825396824
10,2.857142857142857,1.7755102040816326,10.0,1.0,1.0,3.857142857142857,6.142857142857142,0.9,6.825396825396824
10,2.857142857142857,2.163265306122449,10.0,1.0,1.0,3.857142857142857,6.142857142857142,0.9,6.825396825396824
10,2.857142857142857,2.5510204081632653,10.0,1.0,1.0,3.857142857142857,6.142857142857142,0.9,6.825396825396824
10,2.857142857142857,2.9387755102040813,10.0,1.0,1.0,3.857142857142857,6.142857142857142,0.9,6.825396825396824
10,2.857142857142857,3.326530612244898,10.0,1.0,1.0,3.857142857142857,6.142857142857142,0.9,6.825396825396824
10,2.857142857142857,3.7142857142857144,1.5631868131868132,0.0,-4.806122448979592,2.857142857142857,6.218911190849967,-4.806122448979592,-1.293956043956044
10,2.857142857142857,4.1020408163265305,1.5504619758351101,0.0,-5.360058309037901,2.857142857142857,7.003885715114556,-5.360058309037901,-1.306680881307747
10,2.857142857142857,4.489795918367347,1.539935064935065,0.0,-5.91399416909621,2.857142857142857,7.789959202604975,-5.91399416909621,-1.3172077922077923
10,2.857142857142857,4.877551020408163,1.5310818888224746,0.0,-6.467930029154518,2.857142857142857,8.57686955748912,-6.467930029154518,-1.3260609683203826
10,2.857142857142857,5.26530612244898,1.523532668881506,0.0,-7.021865889212828,2.857142857142857,9.364431890459079,-7.021865889212828,-1.3336101882613511
10,2.857142857142857,5.653061224489796,1.5170190820010314,0.0,-7.575801749271136,2.857142857142857,10.152512039959282,-7.575801749271136,-1.3401237751418258
10,2.857142857142857,6.040816326530612,1.5113416988416988,0.0,-8.129737609329444,2.857142857142857,10.941010291320056,-8.129737609329444,-1.3458011583011584
10,2.857142857142857,6.428571428571429,1.5063492063492063,0.0,-8.683673469387756,2.857142857142857,11.729850988014256,-8.683673469387756,-1.3507936507936509
10,2.857142857142857,6.816326530612245,1.5019247219846021,0.0,-9.237609329446064,2.857142857142857,12.518975688772395,-9.237609329446064,-1.355218135158255
10,2.857142857142857,7.204081632653061,1.4979765277215702,0.0,-9.791545189504372,2.857142857142857,13.308338534581319,-9.791545189504372,-1.359166329421287
10,2.857142857142857,7.591836734693877,1.494431643625192,0.0,-10.345481049562682,2.857142857142857,14.097903035473571,-10.345481049562682,-1.362711213517665
10,2.857142857142857,7.979591836734693,1.491231275118743,0.0,-10.89941690962099,2.857142857142857,14.887639794160789,-10.89941690962099,-1.3659115820241141
10,2.857142857142857,8.36734693877551,1.4883275261324043,0.0,-11.4533527696793,2.857142857142857,15.67752486260806,-11.4533527696793,-1.368815331010453
10,2.857142857142857,8.755102040816325,1.4856809856809856,0.0,-12.007288629737607,2.857142857142857,16.46753853532279,-12.007288629737607,-1.3714618714618718
10,2.857142857142857,9.142857142857142,1.4832589285714286,0.0,-12.561224489795919,2.857142857142857,17.257664449708457,-12.561224489795919,-1.3738839285714288
10,2.857142857142857,9.53061224489796,1.4810339553380238,0.0,-13.115160349854227,2.857142857142857,18.047888906032195,-13.115160349854227,-1.3761089018048334
10,2.857142857142857,9.918367346938775,1.4789829512051735,0.0,-13.669096209912537,2.857142857142857,18.83820034690621,-13.669096209912537,-1.3781599059376837
10,2.857142857142857,10.306122448979592,1.4770862800565772,0.0,-14.223032069970845,2.857142857142857,19.628588954272352,-14.223032069970845,-1.38005657708628
10,2.857142857142857,10.693877551020408,1.4753271537622683,0.0,-14.776967930029155,2.857142857142857,20.41904633406564,-14.776967930029155,-1.381815703380589
10,2.857142857142857,11.081632653061224,1.4736911339121284,0.0,-15.330903790087461,2.857142857142857,21.20956526708101,-15.330903790087461,-1.3834517232307288
10,2.857142857142857,11.46938775510204,1.4721657346212507,0.0,-15.884839650145771,2.857142857142857,22.000139510376012,-15.884839650145771,-1.3849771225216065
10,2.857142857142857,11.857142857142858,1.4707401032702239,0.0,-16.438775510204085,2.857142857142857,22.790763637640946,-16.438775510204085,-1.3864027538726333
10,2.857142857142857,12.244897959183673,1.4694047619047619,0.0,-16.992711370262388,2.857142857142857,23.581432909898652,-16.992711370262388,-1.3877380952380953
