case,Kn,Ks,gamma,beta,c0,pmax,p,m,r,P,E_n,E_s,Etot,P/E
1,0.050505050505050504,1.6161616161616161,0.8,1.7,0.5,1.25,0.8994437859698348,4.422206372738362,0.28044497122413214,0.10215765780547971,0.27723916283925487,0.0028512459775098483,0.2800904088167647,0.36473101037997807
1,0.050505050505050504,1.6666666666666667,0.8,1.7,0.5,1.25,0.899504049423767,4.496085557151028,0.28039676046098627,0.10201715810985715,0.27734523493030716,0.002714026806985998,0.2800592617372932,0.3642698958678015
1,0.050505050505050504,1.7171717171717171,0.8,1.7,0.5,1.25,0.8995598223129393,4.570009556956254,0.28035214214964854,0.10188336952966988,0.2774452695407457,0.0025853724983581454,0.2800306420391039,0.3638293609148771
1,0.050505050505050504,1.7676767676767677,0.8,1.7,0.5,1.25,0.8996114826689029,4.643975739773142,0.28031081386487766,0.10175587614499133,0.27753969421108693,0.002464633820081487,0.2800043280311684,0.36340822608164997
1,0.050505050505050504,1.8181818181818181,0.8,1.7,0.5,1.25,0.8996593725544539,4.717981658133123,0.2802725019564368,0.10163429335276235,0.27762890082452046,0.002351218846726433,0.2799801196712469,0.36300539292611733
1,0.050505050505050504,1.8686868686868687,0.8,1.7,0.5,1.25,0.8997038018786732,4.792025034000283,0.28023695849706143,0.10151826511973844,0.27771324898409216,0.0022445872408348713,0.27995783622492704,0.36261983764646416
1,0.050505050505050504,1.9191919191919191,0.8,1.7,0.5,1.25,0.899745051766445,4.8661037454300144,0.2802039585868439,0.10140746150802124,0.27779306903821,0.0021442451645549733,0.27993731420276496,0.36225060527146985
1,0.050505050505050504,1.9696969696969697,0.8,1.7,0.5,1.25,0.8997833775403523,4.940215814200368,0.28017329796771806,0.10130157644324476,0.277868664791235,0.002049740747164,0.27991840553839903,0.3618968043505388
1,0.050505050505050504,2.0202020202020203,0.8,1.7,0.5,1.25,0.8998190113623019,5.014359394971503,0.2801447909101584,0.10120032569905998,0.2779403159364656,0.0019606600416023777,0.279900975978068,0.3615576020963559
1,0.050505050505050504,2.0707070707070705,0.8,1.7,0.5,1.25,0.8998521645789888,5.0885327645016485,0.280118268336809,0.10110344507467796,0.2780082802390521,0.0018766234141449438,0.27988490365319707,0.3612322199412168
1,0.050505050505050504,2.121212121212121,0.8,1.7,0.5,1.25,0.8998830298044157,5.162734312852946,0.28009357615646735,0.10101068874495188,0.27807279550166086,0.0017972823143848613,0.2798700778160457,0.3609199294657882
1,0.050505050505050504,2.1717171717171717,0.8,1.7,0.5,1.25,0.8999117827741898,5.236962534512823,0.28007057378064815,0.10092182776485745,0.2781340813318737,0.0017223163839399978,0.27985639771581367,0.3606200486698923
1,0.050505050505050504,2.2222222222222223,0.8,1.7,0.5,1.25,0.8999385839966257,5.311216020997068,0.2800491328026994,0.1008366487123128,0.2781923407367666,0.0016514308634406369,0.27984377160020724,0.36033193855166773
1,0.050505050505050504,2.2727272727272725,0.8,1.7,0.5,1.25,0.8999635802278538,5.3854934525595075,0.28002913581771693,0.10075495245510549,0.2782477615583505,0.0015843542662804875,0.279832115824631,0.3600549999709396
1,0.050505050505050504,2.323232323232323,0.8,1.7,0.5,1.25,0.8999869057855723,5.45979359357434,0.2800104753715421,0.10067655302929304,0.27830051777643383,0.0015208362850892886,0.27982135406152314,0.35978867076441107
1,0.050505050505050504,2.3737373737373737,0.8,1.7,0.5,1.25,0.9000086837296085,5.534115284075694,0.27999305301631316,0.10060127661785384,0.2783507706780486,0.0014606459116525245,0.2798114165897011,0.359532423101126
1,0.050505050505050504,2.4242424242424243,0.8,1.7,0.5,1.25,0.900029026913377,5.608457436622881,0.27997677846929836,0.10052896061960001,0.2783986699252238,0.0014035697390999166,0.2798022396643237,0.3592857610439563
1,0.050505050505050504,2.474747474747475,0.8,1.7,0.5,1.25,0.9000480389315642,5.682819029388994,0.27996156885474865,0.10045945279945717,0.27844435451485944,0.0013494104338975007,0.27979376494875696,0.3590482183112833
1,0.050505050505050504,2.525252525252525,0.8,1.7,0.5,1.25,0.9000658149678848,5.757199102335462,0.2799473480256921,0.10039261051217523,0.27848795365423534,0.0012979853539736507,0.279785939008209,0.35881935621228517
1,0.050505050505050504,2.5757575757575757,0.8,1.7,0.5,1.25,0.9000824425582108,5.831596752697431,0.2799340459534313,0.1003282999923856,0.2785295875542055,0.0012491253002714668,0.279778712854477,0.35859876174557276
1,0.050505050505050504,2.6262626262626263,0.8,1.7,0.5,1.25,0.9000980022770123,5.906011131034934,0.27992159817839013,0.10026639570466964,0.2785693681506166,0.0012026733867017505,0.2797720415373184,0.35838604584545397
1,0.050505050505050504,2.676767676767677,0.8,1.7,0.5,1.25,0.9001125683557776,5.980441437567043,0.27990994531537794,0.10020677974796839,0.2786073997607126,0.0011584840163193404,0.27976588377703193,0.3581808417635057
1,0.050505050505050504,2.727272727272727,0.8,1.7,0.5,1.25,0.9001262092407337,6.054886918785362,0.279899032607413,0.10014934130925275,0.2786437796810276,0.0011164219527271494,0.27976020163375476,0.35798280357390594
1,0.050505050505050504,2.7777777777777777,0.8,1.7,0.5,1.25,0.9001389880963763,6.129346864351839,0.27988880952289896,0.1000939761618953,0.27867859873253875,0.0010763614769463727,0.27975496020948515,0.3577916047920769
1,0.050505050505050504,2.8282828282828283,0.8,1.7,0.5,1.25,0.9001509632603604,6.203820604439841,0.2798792293917116,0.10004058620464973,0.27871194175847014,0.001038185621004964,0.2797501273794751,0.3576069370969287
1,0.050505050505050504,2.878787878787879,0.8,1.7,0.5,1.25,0.9001621886563755,6.278307505889746,0.27987024907489955,0.09998907903755697,0.2787438880772259,0.0010017854713309485,0.27974567354855684,0.35742850914976304
1,0.050505050505050504,2.929292929292929,0.8,1.7,0.5,1.25,0.9001727141655043,6.352806971385432,0.27986182866759657,0.09993936757146357,0.27877451190016667,0.0009670595329521359,0.2797415714331188,0.3572560454975398
1,0.050505050505050504,2.9797979797979797,0.8,1.7,0.5,1.25,0.9001825859632709,6.427318438511956,0.2798539312293832,0.09989136966816749,0.2788038827133485,0.0009339131501612286,0.2797377958635097,0.3570892855569174
1,0.050505050505050504,3.0303030303030303,0.8,1.7,0.5,1.25,0.9001918468319753,6.501841371386336,0.2798465225344198,0.09984500780849707,0.2788320656184054,0.0009022579811031876,0.27973432359950856,0.3569279826791784
1,0.050505050505050504,3.080808080808081,0.8,1.7,0.5,1.25,0.9002005364327442,6.576375266286343,0.2798395708538046,0.09980020878589112,0.27885912166115606,0.0008720115119416097,0.27973113317309767,0.35677190326946817
1,0.050505050505050504,3.131313131313131,0.8,1.7,0.5,1.25,0.9002086915639604,6.650919644058194,0.2798330467488316,0.09975690342328263,0.2788851081179589,0.000843096618298135,0.27972820473625704,0.3566208259812015
1,0.050505050505050504,3.1818181818181817,0.8,1.7,0.5,1.25,0.9002163463876302,6.725474053660536,0.27982692288989586,0.09971502631129553,0.278910078770751,0.0008154411595674105,0.2797255199303184,0.3564745409576332
1,0.050505050505050504,3.2323232323232323,0.8,1.7,0.5,1.25,0.9002235326436312,6.8000380655391055,0.279821173885095,0.09967451556595364,0.27893408414903625,0.0007889776112506156,0.2797230617602869,0.35633284913551855
1,0.050505050505050504,3.282828282828283,0.8,1.7,0.5,1.25,0.9002302798388309,6.874611273248568,0.27981577612893527,0.09963531260426861,0.2789571717609228,0.0007636427249102979,0.2797208144858331,0.35619556159026844
1,0.050505050505050504,3.3333333333333335,0.8,1.7,0.5,1.25,0.9002366154227034,6.949193291157662,0.27981070766183724,0.09959736193622375,0.2789793863017757,0.0007393772176387367,0.27971876351941444,0.35606249892961145
1,0.050505050505050504,3.3838383838383836,0.8,1.7,0.5,1.25,0.9002425649469643,7.023783753296203,0.27980594804242853,0.09956061097180804,0.2790007698475437,0.0007161254865305848,0.2797168953340743,0.3559334907278297
1,0.050505050505050504,3.4343434343434343,0.8,1.7,0.5,1.25,0.9002481522115838,7.098382312180669,0.27980147823073287,0.0995250098418758,0.27902136203295214,0.0006938353463061632,0.2797151973792583,0.35580837499841855
1,0.050505050505050504,3.484848484848485,0.8,1.7,0.5,1.25,0.9002533993983826,7.172988637719765,0.27979728048129393,0.09949051123171831,0.2790412002159747,0.0006724577879748785,0.2797136580039496,0.3556869977021769
1,0.050505050505050504,3.5353535353535355,0.8,1.7,0.5,1.25,0.9002583271933641,7.247602416194303,0.2797933382453087,0.09945707022633213,0.27906031962975736,0.0006519467566713481,0.2797122663864287,0.355569212288066
1,0.050505050505050504,3.5858585858585856,0.8,1.7,0.5,1.25,0.9002629548988378,7.322223349288747,0.27978963608092977,0.09942464416646002,0.27907875352304534,0.0006322589469824195,0.2797110124700278,0.3554548792644115
1,0.050505050505050504,3.6363636363636362,0.8,1.7,0.5,1.25,0.900267300536389,7.396851152934827,0.2797861595708887,0.09939319251455932,0.2790965332899153,0.000613353614297727,0.279709886904213,0.35534386579833926
1,0.050505050505050504,3.686868686868687,0.8,1.7,0.5,1.25,0.9002713809396675,7.471485559431609,0.27978289524826594,0.09936267672992825,0.2791136885921336,0.0005951923999640886,0.2797088809920977,0.3552360453393521
1,0.050505050505050504,3.7373737373737375,0.8,1.7,0.5,1.25,0.9002752118465867,7.5461263064607715,0.2797798305227306,0.09933306015228427,0.2791302474634277,0.0005777391729439854,0.27970798663637164,0.3551312972747542
1,0.050505050505050504,3.7878787878787876,0.8,1.7,0.5,1.25,0.9002788079697729,7.6207731535739995,0.27977695362418165,0.09930430789315135,0.27914623642483094,0.0005609598771025189,0.27970719630193347,0.35502950659144306
1,0.050505050505050504,3.8383838383838382,0.8,1.7,0.5,1.25,0.9002821830782747,7.695425865878989,0.27977425353738017,0.09927638673446516,0.2791616805696283,0.0005448223975185057,0.27970650296714683,0.3549305635776575
1,0.050505050505050504,3.888888888888889,0.8,1.7,0.5,1.25,0.9002853500609278,7.770084221116749,0.2797717199512577,0.09924926503385649,0.279176603657701,0.0005292964314893766,0.27970590008919033,0.3548343635304393
1,0.050505050505050504,3.9393939393939394,0.8,1.7,0.5,1.25,0.9002883209898305,7.844748006680284,0.2797693432081356,0.09922291263611627,0.2791910281965599,0.0005143533712954579,0.27970538156785535,0.3547408064869328
1,0.050505050505050504,3.9898989898989896,0.8,1.7,0.5,1.25,0.9002911071770396,7.919417020220125,0.2797671142583682,0.09919730079038827,0.2792049755189826,0.0004999661948095848,0.2797049417137922,0.35464979697030813
1,0.050505050505050504,4.040404040404041,0.8,1.7,0.5,1.25,0.9002937192279048,7.994091068302104,0.27976502461767616,0.09917240207267122,0.2792184658539659,0.00048610936444386905,0.2797045752184098,0.35456124375238257
1,0.050505050505050504,4.090909090909091,0.8,1.7,0.5,1.25,0.9002961670899022,8.068769965866085,0.2797630663280781,0.09914819031324625,0.27923151839327437,0.0004727587332144617,0.2797042771264888,0.3544750596302434
1,0.050505050505050504,4.141414141414141,0.8,1.7,0.5,1.25,0.9002984600965285,8.143453538278276,0.27976123192277713,0.09912464052867724,0.2792441513548899,0.0004598914570788931,0.2797040428119688,0.35439116121504843
1,0.050505050505050504,4.191919191919192,0.8,1.7,0.5,1.25,0.9003006070116191,8.218141615525573,0.2797595143907047,0.09910172885805821,0.2792563820376347,0.0004474859148204359,0.2797038679524551,0.35430946873749997
1,0.050505050505050504,4.242424242424242,0.8,1.7,0.5,1.25,0.9003026160659268,8.292834035738307,0.27975790714725857,0.09907943250320918,0.27926822687744857,0.00043552163196902433,0.2797037485094176,0.35422990586010394
1,0.050505050505050504,4.292929292929293,0.8,1.7,0.5,1.25,0.900304494992267,8.367530646281272,0.2797564040061864,0.09905772967254377,0.2792797014983375,0.00042397921048085036,0.27970368070881835,0.35415239950190874
1,0.050505050505050504,4.343434343434343,0.8,1.7,0.5,1.25,0.9003062510603355,8.44223129947286,0.27975499915173163,0.0990365995283549,0.2792908207572088,0.0004128402640886269,0.2797036610212974,0.35407687967592955
1,0.050505050505050504,4.393939393939394,0.8,1.7,0.5,1.25,0.9003078911067864,8.516935853382508,0.2797536871145708,0.09901602213728289,0.2793015987884166,0.00040208735728158743,0.2797036861456982,0.35400327933363473
1,0.050505050505050504,4.444444444444445,0.8,1.7,0.5,1.25,0.9003094215627622,8.591644173635288,0.27975246274979026,0.09899597842374937,0.2793120490458117,0.0003917039483185349,0.27970375299413025,0.3539315342180155
1,0.050505050505050504,4.494949494949495,0.8,1.7,0.5,1.25,0.9003108484812967,8.666356130626635,0.2797513212149626,0.09897645012615648,0.2793221843398507,0.00038167433672457127,0.27970385867657527,0.3538615827270516
1,0.050505050505050504,4.545454545454545,0.8,1.7,0.5,1.25,0.9003121775613158,8.741071600344371,0.2797502579509473,0.09895741975566573,0.27933201687404996,0.00037198361379250466,0.27970400048784244,0.35379336578336495
1,0.050505050505050504,4.595959595959596,0.8,1.7,0.5,1.25,0.9003134141704334,8.815790463932554,0.27974926866365324,0.09893887055738512,0.27934155827851626,0.00036261761654084553,0.2797041758950571,0.3537268267117551
1,0.050505050505050504,4.646464646464646,0.8,1.7,0.5,1.25,0.9003145633660303,8.890512607556623,0.27974834930717574,0.09892078647380503,0.2793508196414892,0.0003535628846615593,0.27970438252615076,0.3536619111234573
1,0.050505050505050504,4.696969696969697,0.8,1.7,0.5,1.25,0.9003156299150123,8.96523792184719,0.2797474960679901,0.09890315211033643,0.2793598115387259,0.0003448066203275422,0.27970461815905345,0.3535985668069855
1,0.050505050505050504,4.747474747474747,0.8,1.7,0.5,1.25,0.9003166177746802,9.039967825238145,0.27974670578025584,0.09888595270281418,0.2793685446814784,0.0003363364812526344,0.27970488116273107,0.35353674305484417
1,0.050505050505050504,4.797979797979798,0.8,1.7,0.5,1.25,0.900317532796187,9.114697647440137,0.2797459737630503,0.09886917408683926,0.27937702684169335,0.0003281413918548989,0.27970516823354824,0.353476393415389
1,0.050505050505050504,4.848484848484849,0.8,1.7,0.5,1.25,0.9003183773675446,9.189431861720596,0.27974529810596427,0.09885280266884125,0.2793852690779025,0.00032020981755812684,0.27970547889546066,0.353417469901572
1,0.050505050505050504,4.898989898989899,0.8,1.7,0.5,1.25,0.9003191558013405,9.264168851876287,0.27974467535892755,0.09883682539875367,0.2793932795565051,0.00031253142667449853,0.2797058109831796,0.3533599286026179
1,0.050505050505050504,4.94949494949495,0.8,1.7,0.5,1.25,0.9003198716620912,9.338908528228297,0.279744102670327,0.09882122974419899,0.27940106667404413,0.0003050962150939722,0.2797061628891381,0.35330372675187327
1,0.050505050505050504,5.0,0.8,1.7,0.5,1.25,0.9003205283154995,9.413650806901991,0.27974357734760036,0.09880600366608959,0.2794086384582902,0.00029789464815241525,0.27970653310644267,0.3532488232174714
1,0.10101010101010101,0.0,0.8,1.7,0.5,1.25,0.9076913708277801,2.0325010719081527,0.27384690333777595,0.1040405887511362,0.2447030464119531,0.025920546349826854,0.27062359276177994,0.38444759264843303
1,0.10101010101010101,0.050505050505050504,0.8,1.7,0.5,1.25,0.909354609775056,2.0983648277912583,0.2725163121799552,0.10278932703092222,0.24590178877080526,0.02367095712009797,0.26957274589090324,0.38130459624624413
1,0.10101010101010101,0.10101010101010101,0.8,1.7,0.5,1.25,0.9108333484109885,2.1646996875754425,0.2713333212712091,0.1016456386832217,0.24698456155264045,0.02165578689369498,0.26864034844633544,0.3783707074200985
1,0.10101010101010101,0.15151515151515152,0.8,1.7,0.5,1.25,0.9121505111704896,2.231471827436152,0.2702795910636082,0.10059838878796637,0.24796371646341162,0.019847738869414835,0.26781145533282646,0.375631388369651
1,0.10101010101010101,0.20202020202020202,0.8,1.7,0.5,1.25,0.9133259735212941,2.2986493414168994,0.2693392211829647,0.09963773420651822,0.24885026065986313,0.018222881489246535,0.26707314214910965,0.37307283467271846
1,0.10101010101010101,0.25252525252525254,0.8,1.7,0.5,1.25,0.9143769787888808,2.3662022927500033,0.2684984169688953,0.09875496435503092,0.24965399148682713,0.016760232023751438,0.2664142235105786,0.37068202685923646
1,0.10101010101010101,0.30303030303030304,0.8,1.7,0.5,1.25,0.9153184989373596,2.4341027473491352,0.2677452008501122,0.09794236177663997,0.2503836227157791,0.015441387592675911,0.265825010308455,0.3684467524819832
1,0.10101010101010101,0.35353535353535354,0.8,1.7,0.5,1.25,0.9161635463712898,2.502324677274903,0.2670691629029681,0.09719308019735512,0.2510468988618507,0.01425020163816983,0.26529710050002053,0.3663556066544632
1,0.10101010101010101,0.40404040404040403,0.8,1.7,0.5,1.25,0.9169234427727335,2.5708439792773197,0.2664612457818132,0.09650103797021696,0.2516507026547769,0.013172497057186061,0.26482319971196294,0.36439797598993245
1,0.10101010101010101,0.45454545454545453,0.8,1.7,0.5,1.25,0.9176080508653823,2.6396383224437088,0.2659135593076941,0.0958608250240771,0.2522011494074792,0.012195817365251164,0.26439696677273034,0.36256401196340843
1,0.10101010101010101,0.5050505050505051,0.8,1.7,0.5,1.25,0.9182259737450198,2.708687087421079,0.2654192210039841,0.09526762163452358,0.2527036741063617,0.011309207410745342,0.264012881517107,0.36084459624501547
1,0.10101010101010101,0.5555555555555556,0.8,1.7,0.5,1.25,0.9187847263412289,2.777971257844195,0.26497221892701683,0.09471712752276484,0.25316310871243275,0.01050302262485108,0.26366613133728384,0.3592313015038019
1,0.10101010101010101,0.6060606060606061,0.8,1.7,0.5,1.25,0.9192908827904224,2.847473316003895,0.2645672937676621,0.09420549996219126,0.2535837513065247,0.009768762664935567,0.2633525139714603,0.3577163496240646
1,0.10101010101010101,0.6565656565656566,0.8,1.7,0.5,1.25,0.9197502030890069,2.9171771383522014,0.2641998375287944,0.09372929973107295,0.25396942760157276,0.009098926589270914,0.2630683541908437,0.3562925689764903
1,0.10101010101010101,0.7070707070707071,0.8,1.7,0.5,1.25,0.9201677419443709,2.987067893983547,0.2638658064445032,0.0932854438932713,0.25432354552258085,0.008486886863957736,0.26281043238653856,0.35495335191286526
1,0.10101010101010101,0.7575757575757576,0.8,1.7,0.5,1.25,0.9205479423695516,3.0571319411192475,0.2635616461043586,0.09287116451729487,0.2546491434567907,0.007926779854746928,0.2625759233115376,0.3536926133440891
1,0.10101010101010101,0.8080808080808081,0.8,1.7,0.5,1.25,0.9208947161431204,3.127356744770273,0.2632842270855037,0.09248397255823049,0.25494893306672733,0.0074134105002996685,0.262362343567027,0.3525047508755888
1,0.10101010101010101,0.8585858585858586,0.8,1.7,0.5,1.25,0.9212115131217442,3.1977307752107897,0.2630307895026046,0.09212162622797765,0.2552253368131985,0.00694216962195781,0.2621675064351563,0.3513846070423023
